Time, Server1 (%), Server2 (%), Server3 (%), Server4 (%), Server1_LB (MB/s), Server2_LB (MB/s), Server3_LB (MB/s), Server4_LB (MB/s), PCIeChannel1 (MB/s), PCIeChannel2 (MB/s), PCIeChannel3 (MB/s), PCIeChannel4 (MB/s), JBOD1 rate (MB/s),  JBOD2 rate (MB/s), SSD rate (MB/s), JBOD1 (MB), JBOD2 (MB), SSD (MB), Cache (MB)
64.4, 0.25, 0.25, 0.34, 0.26, 1.769401, 0.069278, 4.792113, 0.069278, 0.069278, 0.069278, 2.270109, 0.069278, 0.324742, 0.324742, 0.001082, 13476.42, 13454.59, 13439.42, 34.24
64.5, 0.25, 0.25, 0.34, 0.27, 0.069118, 1.467700, 11.916483, 0.069278, 0.069278, 2.211357, 0.069278, 0.069278, 0.324742, 0.324742, 0.001082, 13498.62, 13476.93, 13460.86, 25.47
64.6, 0.25, 0.25, 0.34, 0.27, 0.069278, 2.073691, 10.421272, 0.069278, 0.067922, 0.069278, 3.381354, 1.156378, 0.324742, 0.324742, 0.001082, 13516.61, 13495.55, 13484.99, 27.58
64.7, 0.25, 0.25, 0.34, 0.27, 0.069278, 0.069278, 13.155477, 0.069278, 0.069278, 0.069278, 0.167808, 0.063771, 0.324742, 0.324742, 0.001082, 13536.90, 13516.42, 13504.51, 33.79
64.8, 0.25, 0.25, 0.34, 0.27, 0.069278, 1.096005, 12.944119, 0.069278, 1.373319, 0.069278, 3.248648, 0.069278, 0.323119, 0.324742, 0.001082, 13558.91, 13537.73, 13523.58, 33.15
64.9, 0.25, 0.25, 0.34, 0.27, 0.069278, 0.069278, 12.459702, 0.069278, 0.069278, 0.069278, 10.765355, 0.069278, 0.324742, 0.324742, 0.001082, 13579.14, 13558.08, 13545.86, 33.86
65.0, 0.25, 0.25, 0.34, 0.27, 0.069278, 0.069278, 11.762519, 0.069278, 0.069278, 0.069278, 12.315412, 2.144577, 0.324742, 0.323905, 0.001082, 13602.18, 13578.75, 13564.86, 38.66
65.1, 0.25, 0.25, 0.34, 0.27, 0.069278, 0.069278, 6.822328, 0.069278, 0.069278, 0.069278, 10.804053, 0.069278, 0.324742, 0.324742, 0.001082, 13624.13, 13600.13, 13586.11, 24.45
65.2, 0.25, 0.25, 0.34, 0.26, 0.069278, 0.069278, 11.926716, 0.069278, 0.064915, 0.069278, 0.169770, 0.069278, 0.324742, 0.324742, 0.001082, 13644.80, 13619.97, 13605.95, 30.72
65.3, 0.25, 0.25, 0.34, 0.26, 0.069278, 0.069278, 10.087335, 0.237775, 0.069278, 0.069278, 7.482647, 0.069278, 0.324742, 0.324742, 0.001082, 13665.15, 13640.19, 13623.81, 35.01
65.4, 0.25, 0.25, 0.34, 0.26, 0.069278, 0.069278, 11.179630, 0.069278, 1.230021, 0.069278, 9.386893, 2.197807, 0.323119, 0.324742, 0.001082, 13687.17, 13661.82, 13646.91, 29.76
65.5, 0.25, 0.25, 0.34, 0.26, 0.069278, 2.077408, 12.999829, 0.069278, 0.069278, 0.069278, 4.711645, 0.069278, 0.324742, 0.324742, 0.001082, 13707.46, 13684.74, 13666.88, 33.60
65.6, 0.25, 0.25, 0.35, 0.25, 0.069278, 0.069278, 12.837723, 1.763689, 0.069278, 0.069278, 5.325480, 1.040610, 0.324742, 0.324742, 0.001082, 13728.83, 13703.94, 13687.49, 39.04
65.7, 0.25, 0.25, 0.35, 0.25, 0.069278, 0.069278, 11.407244, 0.069278, 0.069278, 0.069278, 0.216029, 0.064421, 0.324742, 0.324742, 0.001082, 13751.04, 13724.93, 13709.76, 31.04
65.8, 0.26, 0.25, 0.35, 0.25, 0.069278, 2.093160, 14.479411, 0.067224, 0.065941, 0.069278, 7.323792, 0.064801, 0.324742, 0.324742, 0.001082, 13771.07, 13744.19, 13729.22, 39.17
65.9, 0.26, 0.25, 0.35, 0.25, 0.069278, 0.069278, 0.168774, 0.069278, 0.069278, 0.069278, 12.348048, 0.069278, 0.320217, 0.324742, 0.001082, 13793.34, 13767.36, 13752.51, 32.06
66.0, 0.26, 0.25, 0.35, 0.25, 0.069278, 0.069278, 10.271992, 0.069278, 0.069278, 1.775013, 11.847464, 0.069278, 0.324742, 0.130509, 0.001082, 13816.38, 13789.06, 13771.65, 35.46
66.1, 0.26, 0.25, 0.35, 0.26, 0.069278, 1.297094, 5.677710, 1.238952, 0.069278, 0.069278, 0.169099, 0.069278, 0.108247, 0.108247, 0.001082, 13836.86, 13808.13, 13791.87, 39.36
66.2, 0.26, 0.25, 0.35, 0.26, 0.069278, 0.069278, 2.213368, 0.069278, 0.069278, 0.185429, 8.214579, 1.724587, 0.324742, 0.324742, 0.001082, 13856.70, 13829.57, 13816.00, 32.38
66.3, 0.26, 0.25, 0.35, 0.26, 0.068767, 1.398666, 0.116798, 0.069278, 0.069278, 0.068737, 1.861145, 0.067807, 0.108247, 0.108247, 0.001082, 13878.27, 13851.20, 13837.44, 31.94
66.4, 0.26, 0.25, 0.36, 0.25, 0.069278, 0.069278, 6.790383, 0.069278, 0.069278, 1.648660, 5.246066, 2.272843, 0.108247, 0.108247, 0.001082, 13898.37, 13872.19, 13859.14, 31.87
66.5, 0.26, 0.25, 0.36, 0.26, 1.522427, 0.069278, 0.116186, 1.925351, 0.069278, 0.069278, 0.114022, 2.426366, 0.324742, 0.324742, 0.001082, 13919.81, 13895.42, 13877.70, 32.96
66.6, 0.27, 0.25, 0.36, 0.26, 0.069278, 0.069278, 6.815714, 0.067760, 0.069278, 0.064539, 5.443080, 0.069278, 0.324742, 0.324742, 0.001082, 13939.52, 13916.42, 13901.95, 30.98
66.7, 0.27, 0.26, 0.36, 0.26, 0.069278, 0.069278, 0.165258, 2.205690, 1.429453, 0.069278, 0.116679, 0.069278, 0.307612, 0.145241, 0.001082, 13961.47, 13939.33, 13920.96, 30.40
66.8, 0.27, 0.25, 0.36, 0.26, 0.069278, 0.069278, 3.081932, 2.274887, 0.069278, 0.069278, 7.467304, 0.069278, 0.324742, 0.324742, 0.001082, 13982.53, 13960.13, 13941.95, 36.54
66.9, 0.27, 0.25, 0.36, 0.26, 0.069278, 0.069278, 13.384070, 0.067608, 0.069278, 0.069278, 0.167727, 0.069278, 0.323119, 0.270619, 0.001082, 14005.50, 13981.38, 13965.82, 31.55
67.0, 0.27, 0.25, 0.36, 0.26, 0.069278, 0.066381, 0.164982, 1.972363, 0.069278, 0.785816, 9.260151, 1.293662, 0.108247, 0.108247, 0.001082, 14025.34, 14003.01, 13987.97, 37.06
67.1, 0.27, 0.25, 0.36, 0.26, 0.069278, 0.069278, 6.092589, 0.069278, 0.069278, 0.064527, 3.297365, 1.554826, 0.108247, 0.108247, 0.001082, 14047.30, 14023.55, 14009.02, 33.22
67.2, 0.27, 0.25, 0.36, 0.26, 0.069278, 0.069278, 8.994115, 0.069278, 0.069278, 0.069278, 1.546633, 0.069278, 0.324742, 0.324742, 0.001082, 14069.70, 14045.38, 14029.06, 28.74
67.3, 0.27, 0.25, 0.36, 0.27, 0.065617, 0.069278, 11.466567, 0.069278, 0.069278, 0.069278, 12.033025, 0.069278, 0.324742, 0.324742, 0.001082, 14089.79, 14066.43, 14048.00, 34.43
67.4, 0.27, 0.25, 0.36, 0.27, 0.069278, 0.069278, 10.604825, 0.069278, 0.069114, 0.069278, 0.164982, 0.069278, 0.324742, 0.324742, 0.001082, 14110.85, 14087.94, 14069.63, 36.29
67.5, 0.27, 0.26, 0.36, 0.27, 0.069278, 0.069278, 0.159404, 0.069278, 2.149269, 0.069278, 8.855619, 1.965246, 0.108247, 0.108247, 0.001082, 14128.64, 14105.98, 14087.55, 34.62
67.6, 0.27, 0.26, 0.36, 0.27, 1.488707, 0.069278, 10.318580, 0.069278, 0.069278, 0.069278, 7.042561, 0.069278, 0.324742, 0.324742, 0.001082, 14149.44, 14126.59, 14111.87, 35.14
67.7, 0.27, 0.26, 0.36, 0.27, 0.069278, 0.069278, 11.761588, 0.069278, 0.069278, 1.787088, 9.143667, 0.069278, 0.320484, 0.324742, 0.001082, 14171.07, 14148.22, 14133.76, 30.78
67.8, 0.28, 0.26, 0.36, 0.27, 0.069278, 0.069278, 9.134582, 0.069278, 0.069278, 0.069278, 5.508790, 0.069278, 0.170870, 0.108247, 0.001082, 14191.36, 14168.45, 14157.18, 33.66
67.9, 0.27, 0.26, 0.36, 0.27, 0.069278, 0.069278, 0.213490, 0.069278, 0.066550, 0.069278, 0.166701, 1.153918, 0.324742, 0.297114, 0.001082, 14212.74, 14188.22, 14176.00, 34.82
68.0, 0.27, 0.26, 0.37, 0.26, 0.780528, 0.069278, 2.144740, 0.069278, 0.384087, 0.069278, 13.691879, 2.431770, 0.324742, 0.324742, 0.001082, 14234.62, 14209.28, 14197.76, 36.54
68.1, 0.27, 0.26, 0.37, 0.27, 0.069278, 0.069278, 0.165420, 0.069278, 0.069278, 0.069278, 4.983845, 0.530088, 0.324742, 0.324742, 0.001082, 14255.36, 14231.49, 14222.34, 34.05
68.2, 0.27, 0.26, 0.37, 0.27, 0.069278, 0.069278, 11.695486, 1.098730, 0.069278, 0.069278, 0.215691, 0.069278, 0.108247, 0.108247, 0.001082, 14274.56, 14251.07, 14243.14, 27.20
68.3, 0.27, 0.27, 0.37, 0.27, 0.069278, 0.069278, 0.214133, 0.069278, 0.069278, 0.069278, 1.510421, 0.065617, 0.324742, 0.324742, 0.001082, 14294.46, 14271.81, 14263.36, 33.28
68.4, 0.27, 0.27, 0.37, 0.27, 0.069278, 0.069278, 13.685570, 0.068503, 0.067865, 0.416718, 0.168247, 0.064519, 0.319901, 0.324742, 0.001082, 14315.33, 14294.85, 14283.26, 36.61
68.5, 0.27, 0.27, 0.37, 0.27, 1.215493, 0.065490, 0.166834, 0.069146, 0.069278, 0.069278, 3.656024, 0.069278, 0.246831, 0.216495, 0.001082, 14336.38, 14315.20, 14306.94, 33.15
68.6, 0.28, 0.27, 0.37, 0.27, 0.732457, 0.069278, 14.162067, 0.069278, 0.069278, 0.069278, 0.166127, 0.069278, 0.324742, 0.324172, 0.001082, 14359.23, 14336.58, 14325.95, 31.74
68.7, 0.28, 0.27, 0.37, 0.27, 0.751445, 0.069278, 0.167839, 0.069278, 2.514308, 0.065490, 14.055588, 1.467703, 0.108247, 0.108247, 0.001082, 14379.52, 14359.55, 14345.66, 41.02
68.8, 0.28, 0.27, 0.37, 0.27, 1.744783, 0.069278, 13.945299, 0.069278, 0.069278, 0.069278, 0.165420, 0.069278, 0.108247, 0.108247, 0.001082, 14398.02, 14380.29, 14372.99, 32.32
68.9, 0.28, 0.26, 0.37, 0.27, 0.069278, 0.069278, 0.165848, 0.069278, 0.069278, 0.069278, 13.583684, 0.069278, 0.324742, 0.324742, 0.002165, 14419.90, 14402.43, 14392.06, 31.10
69.0, 0.28, 0.26, 0.37, 0.27, 2.374135, 0.069278, 13.391121, 0.069278, 0.723631, 0.069278, 0.166834, 0.069278, 0.108247, 0.108247, 0.001082, 14440.26, 14424.06, 14412.03, 41.22
69.1, 0.28, 0.26, 0.37, 0.27, 0.241737, 0.069278, 0.167839, 0.069278, 2.134619, 0.067820, 13.793627, 0.066924, 0.108247, 0.108247, 0.001082, 14459.90, 14442.94, 14434.88, 29.31
69.2, 0.27, 0.26, 0.38, 0.27, 2.343091, 0.064654, 12.021563, 0.069278, 0.069278, 0.069278, 0.167839, 0.069278, 0.324742, 0.324742, 0.001082, 14479.30, 14464.90, 14451.84, 38.78
69.3, 0.27, 0.26, 0.38, 0.28, 0.069278, 0.069278, 0.135806, 0.069278, 0.069278, 0.069278, 0.166834, 0.069278, 0.108247, 0.108247, 0.001082, 14501.89, 14485.06, 14475.01, 26.37
69.4, 0.28, 0.26, 0.38, 0.28, 0.069278, 1.572647, 14.338001, 0.069278, 0.069278, 0.069278, 11.583180, 0.069278, 0.108247, 0.108247, 0.001082, 14522.75, 14504.13, 14492.16, 37.38
69.5, 0.28, 0.27, 0.38, 0.28, 0.069278, 0.064668, 0.120177, 0.069278, 0.069278, 0.069278, 0.169347, 0.066732, 0.324742, 0.324742, 0.001082, 14543.87, 14526.46, 14515.26, 33.34
69.6, 0.27, 0.27, 0.38, 0.27, 0.069278, 0.069278, 9.663024, 0.069278, 0.069278, 0.069278, 0.120701, 1.307691, 0.108247, 0.108247, 0.001082, 14565.82, 14547.78, 14534.85, 32.77
69.7, 0.27, 0.27, 0.38, 0.28, 0.069278, 0.069278, 0.215456, 0.069278, 0.069278, 0.069278, 9.722538, 0.069278, 0.216495, 0.216495, 0.001082, 14585.09, 14569.22, 14553.54, 41.66
69.8, 0.28, 0.27, 0.38, 0.28, 0.069278, 0.069278, 5.150233, 0.069278, 0.679990, 0.069278, 0.166834, 0.069278, 0.324742, 0.319193, 0.001082, 14607.36, 14593.15, 14575.10, 32.26
69.9, 0.28, 0.27, 0.38, 0.28, 0.069278, 0.069278, 0.218332, 0.069278, 1.510224, 0.069278, 13.629568, 0.069278, 0.324742, 0.324742, 0.001082, 14628.42, 14614.34, 14595.52, 32.51
70.0, 0.28, 0.27, 0.38, 0.27, 2.314799, 0.069278, 6.094973, 0.069278, 2.182512, 0.069278, 0.167541, 0.069278, 0.324742, 0.324742, 0.001082, 14648.77, 14634.94, 14618.43, 37.57
70.1, 0.28, 0.27, 0.38, 0.28, 1.196446, 0.069278, 0.116388, 2.103844, 2.347906, 0.069278, 8.764715, 0.069278, 0.324742, 0.230062, 0.001082, 14669.63, 14657.34, 14641.92, 33.86
70.2, 0.28, 0.27, 0.38, 0.28, 0.499956, 0.069278, 10.563450, 0.069278, 0.069278, 2.074036, 11.053018, 0.069278, 0.108247, 0.108247, 0.001082, 14691.01, 14678.59, 14663.49, 32.83
70.3, 0.27, 0.27, 0.38, 0.28, 0.069278, 0.069278, 12.776484, 0.069278, 0.069278, 0.069278, 10.966375, 0.065785, 0.324742, 0.324742, 0.001082, 14711.87, 14701.31, 14684.03, 37.82
70.4, 0.27, 0.27, 0.39, 0.27, 0.069278, 0.069278, 0.215380, 0.069278, 0.069278, 0.069278, 0.218332, 0.069278, 0.324742, 0.324742, 0.001082, 14731.71, 14723.97, 14706.69, 35.58
70.5, 0.27, 0.27, 0.39, 0.28, 1.572646, 0.069278, 12.032306, 0.069278, 0.068056, 0.069278, 9.836714, 1.045459, 0.324742, 0.324742, 0.001082, 14753.73, 14746.43, 14727.36, 33.28
70.6, 0.28, 0.27, 0.39, 0.28, 0.069278, 0.069278, 0.115464, 0.066392, 1.721566, 0.069278, 0.084126, 2.231805, 0.324742, 0.324742, 0.001082, 14776.06, 14767.04, 14748.74, 31.87
70.7, 0.28, 0.27, 0.39, 0.28, 0.069278, 0.069278, 10.653243, 0.069278, 0.069278, 0.069278, 8.419502, 0.069278, 0.108247, 0.108247, 0.001082, 14796.29, 14788.03, 14768.83, 35.65
70.8, 0.28, 0.27, 0.39, 0.28, 0.069278, 0.069278, 12.076863, 0.069278, 0.069278, 0.069278, 8.187377, 0.069278, 0.324742, 0.324742, 0.001082, 14819.46, 14807.62, 14790.46, 38.72
70.9, 0.28, 0.27, 0.39, 0.28, 0.069278, 1.564047, 0.583899, 0.069278, 0.069278, 0.854353, 0.787920, 0.069278, 0.108247, 0.108247, 0.001082, 14840.32, 14829.70, 14812.48, 33.15
71.0, 0.28, 0.27, 0.39, 0.28, 1.293476, 0.643811, 0.119351, 0.069278, 0.067711, 0.069278, 0.165045, 0.069278, 0.323119, 0.324742, 0.001082, 14860.80, 14849.66, 14830.34, 34.24
71.1, 0.28, 0.27, 0.39, 0.28, 2.418853, 0.069278, 14.351509, 0.069278, 0.069278, 0.243094, 12.765930, 0.069278, 0.216495, 0.216495, 0.001082, 14883.01, 14872.13, 14850.24, 39.87
71.2, 0.28, 0.27, 0.39, 0.28, 1.692449, 0.069278, 0.167654, 0.069278, 1.204984, 1.765515, 11.771980, 0.069278, 0.108247, 0.108247, 0.001082, 14903.55, 14893.25, 14872.19, 31.81
71.3, 0.28, 0.27, 0.39, 0.29, 0.069278, 0.069278, 14.392567, 0.069278, 0.069278, 0.069278, 0.216367, 0.069278, 0.324742, 0.324742, 0.001082, 14925.63, 14915.58, 14891.58, 32.32
71.4, 0.29, 0.27, 0.39, 0.29, 0.069278, 1.667086, 0.121237, 0.935903, 0.069278, 1.259778, 13.236554, 0.069278, 0.324742, 0.324742, 0.001082, 14945.22, 14933.12, 14913.60, 39.23
71.5, 0.29, 0.27, 0.39, 0.28, 0.069278, 2.285746, 13.822441, 0.069278, 1.381916, 0.069278, 0.119351, 0.069278, 0.324742, 0.324742, 0.001082, 14967.49, 14953.73, 14933.50, 31.74
71.6, 0.29, 0.27, 0.39, 0.28, 2.361551, 0.445321, 0.121062, 0.069278, 0.069278, 0.069278, 0.166404, 0.069278, 0.108247, 0.108247, 0.001082, 14990.14, 14973.31, 14950.27, 38.72
71.7, 0.29, 0.27, 0.39, 0.29, 0.069278, 0.069278, 9.787723, 0.069278, 0.069278, 0.069278, 2.295532, 0.868635, 0.323119, 0.324742, 0.001082, 15010.62, 14992.38, 14974.40, 30.53
71.8, 0.29, 0.27, 0.39, 0.29, 0.694851, 0.069278, 13.649409, 1.867871, 0.069278, 0.069278, 9.283785, 0.069278, 0.324742, 0.324742, 0.001082, 15032.32, 15012.86, 14990.21, 43.01
71.9, 0.29, 0.27, 0.39, 0.28, 0.069278, 0.069278, 13.536252, 0.069278, 0.069278, 0.069278, 0.222530, 0.069278, 0.324742, 0.324742, 0.001082, 15052.10, 15033.02, 15015.49, 37.63
72.0, 0.29, 0.27, 0.39, 0.28, 0.069278, 0.066624, 0.171810, 0.069278, 0.069278, 0.199568, 0.116267, 0.069278, 0.323119, 0.324742, 0.001082, 15072.32, 15056.64, 15036.35, 37.18
72.1, 0.29, 0.27, 0.39, 0.29, 0.069278, 0.069278, 13.219553, 0.069278, 0.069278, 0.803721, 11.737536, 0.069278, 0.324742, 0.324742, 0.001082, 15093.89, 15076.48, 15058.37, 29.63
72.2, 0.29, 0.27, 0.39, 0.29, 0.069278, 0.069278, 0.184026, 0.069278, 0.069278, 0.069278, 9.553354, 0.069278, 0.324742, 0.324742, 0.001082, 15114.24, 15096.90, 15077.63, 40.45
72.3, 0.29, 0.27, 0.39, 0.29, 0.069278, 0.789662, 12.348170, 0.069278, 2.112123, 0.066207, 0.118466, 0.069278, 0.324742, 0.324742, 0.001082, 15133.70, 15116.29, 15093.82, 37.12
72.4, 0.29, 0.27, 0.40, 0.29, 0.069278, 0.069278, 0.118181, 0.069278, 0.069278, 0.069278, 10.943679, 0.092716, 0.108247, 0.108247, 0.001082, 15153.54, 15136.06, 15117.63, 35.84
72.5, 0.29, 0.27, 0.40, 0.29, 0.066816, 0.069278, 0.169497, 2.217900, 0.069278, 0.069278, 0.171810, 0.069278, 0.108247, 0.108247, 0.001082, 15174.14, 15155.52, 15138.37, 40.06
72.6, 0.29, 0.27, 0.40, 0.29, 0.069278, 0.069278, 7.266763, 0.069278, 0.069278, 0.064477, 0.171481, 0.069278, 0.324742, 0.324742, 0.001082, 15193.47, 15175.42, 15158.59, 32.77
72.7, 0.29, 0.27, 0.40, 0.29, 0.069278, 0.139018, 0.173889, 0.069278, 0.069278, 0.067520, 2.580193, 0.069278, 0.324742, 0.324742, 0.001082, 15215.94, 15196.74, 15180.35, 39.10
72.8, 0.29, 0.27, 0.40, 0.29, 0.069278, 0.069278, 9.914092, 0.069278, 0.066088, 0.488737, 0.122095, 0.084117, 0.296789, 0.235610, 0.001082, 15235.39, 15217.86, 15202.94, 41.60
72.9, 0.29, 0.27, 0.40, 0.29, 0.069278, 0.069278, 13.204768, 1.663960, 0.069278, 0.069278, 0.220740, 0.069278, 0.324742, 0.324742, 0.001082, 15257.98, 15240.06, 15225.79, 35.07
73.0, 0.29, 0.27, 0.40, 0.29, 0.243631, 0.069278, 0.173196, 0.069278, 0.069278, 0.068470, 0.170479, 0.069278, 0.324742, 0.324742, 0.001082, 15278.85, 15262.21, 15248.38, 35.26
73.1, 0.29, 0.28, 0.40, 0.29, 0.069278, 0.345897, 14.470447, 0.069278, 1.504924, 0.274763, 11.555114, 0.069278, 0.324742, 0.237187, 0.001082, 15300.61, 15284.42, 15270.08, 31.42
73.2, 0.29, 0.27, 0.40, 0.29, 0.069278, 0.069278, 0.173889, 0.069278, 1.789318, 0.069278, 13.087552, 0.066572, 0.324742, 0.324742, 0.001082, 15320.90, 15305.73, 15291.07, 34.82
73.3, 0.29, 0.27, 0.39, 0.30, 0.069278, 0.069278, 0.069278, 2.176465, 0.069278, 2.009109, 9.563818, 0.069278, 0.108247, 0.108247, 0.001082, 15342.08, 15326.53, 15312.19, 39.36
73.4, 0.29, 0.27, 0.39, 0.29, 0.069278, 0.069278, 4.133614, 0.069278, 1.580726, 1.137125, 10.917069, 0.069278, 0.146794, 0.108247, 0.001082, 15364.86, 15347.78, 15333.89, 39.49
73.5, 0.29, 0.28, 0.39, 0.29, 0.069278, 0.069278, 0.173539, 0.069278, 0.069278, 0.069278, 0.122623, 0.069278, 0.324742, 0.324742, 0.001082, 15387.07, 15369.92, 15355.52, 39.49
73.6, 0.29, 0.27, 0.40, 0.29, 0.069278, 0.453269, 12.203951, 0.069278, 1.762614, 0.067734, 8.780070, 0.487700, 0.324742, 0.324742, 0.001082, 15407.30, 15392.58, 15377.92, 35.65
73.7, 0.29, 0.27, 0.39, 0.30, 0.069278, 0.069278, 0.226355, 0.069278, 0.069278, 2.512872, 4.054039, 0.064443, 0.324742, 0.324742, 0.001082, 15430.46, 15414.66, 15398.59, 35.84
73.8, 0.29, 0.27, 0.39, 0.30, 0.069278, 0.069278, 6.345373, 0.069278, 0.069278, 0.069278, 0.122623, 0.069278, 0.108247, 0.108247, 0.001082, 15453.76, 15435.78, 15419.65, 32.13
73.9, 0.29, 0.27, 0.39, 0.30, 0.219860, 0.069278, 13.855821, 1.354549, 0.883533, 0.309533, 11.891046, 0.069278, 0.324742, 0.324742, 0.001082, 15474.88, 15457.09, 15439.62, 41.86
74.0, 0.29, 0.27, 0.40, 0.30, 0.615915, 0.101140, 14.816903, 0.069278, 1.643590, 1.087679, 10.959594, 0.069278, 0.324742, 0.263249, 0.001082, 15495.74, 15479.62, 15459.20, 40.38
74.1, 0.29, 0.27, 0.40, 0.30, 0.069278, 0.069278, 0.069278, 1.147439, 0.069278, 1.147468, 0.069278, 1.880400, 0.108247, 0.108247, 0.001082, 15517.82, 15501.44, 15483.78, 38.02
74.2, 0.30, 0.27, 0.40, 0.30, 0.069278, 0.069278, 9.442034, 0.069278, 0.069278, 2.222569, 8.819297, 1.400338, 0.324742, 0.324742, 0.001082, 15540.86, 15521.79, 15503.74, 36.42
74.3, 0.30, 0.28, 0.40, 0.30, 0.819029, 0.069278, 0.120218, 0.069278, 0.761831, 0.731855, 11.903325, 0.065936, 0.324742, 0.324742, 0.001082, 15562.88, 15542.40, 15525.57, 29.70
74.4, 0.29, 0.28, 0.40, 0.30, 0.069278, 0.069278, 15.098730, 0.069278, 0.069278, 0.066572, 2.288013, 0.069278, 0.108247, 0.108247, 0.001082, 15582.78, 15563.58, 15546.05, 41.09
74.5, 0.29, 0.28, 0.40, 0.30, 2.706186, 0.069278, 0.173875, 0.069278, 0.069278, 0.069278, 0.105820, 0.245225, 0.324742, 0.324742, 0.001082, 15603.20, 15582.72, 15565.06, 40.06
74.6, 0.30, 0.28, 0.40, 0.30, 2.426808, 0.069278, 0.120396, 0.069278, 1.111883, 0.271528, 14.801302, 0.069278, 0.324742, 0.324742, 0.001082, 15624.51, 15602.24, 15588.10, 29.63
74.7, 0.30, 0.28, 0.40, 0.30, 0.069278, 0.069278, 15.357905, 2.391649, 0.069278, 0.069278, 0.131430, 1.607545, 0.108247, 0.108247, 0.001082, 15645.12, 15621.82, 15606.21, 44.86
74.8, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 0.173196, 0.069278, 0.997990, 0.069278, 11.512621, 0.069278, 0.323119, 0.324742, 0.001082, 15665.79, 15641.66, 15628.74, 40.06
74.9, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 0.221960, 0.069278, 0.069278, 0.066838, 0.224136, 0.065967, 0.324742, 0.324742, 0.001082, 15687.17, 15661.76, 15651.33, 33.98
75.0, 0.30, 0.28, 0.41, 0.30, 0.547631, 0.914461, 11.937986, 0.473755, 0.069278, 0.066047, 0.173875, 0.069278, 0.324742, 0.324742, 0.001082, 15708.35, 15683.58, 15673.66, 35.97
75.1, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 0.112011, 2.811186, 0.069278, 1.356586, 0.119724, 2.294572, 0.324742, 0.324742, 0.001082, 15728.77, 15700.42, 15692.22, 45.12
75.2, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 10.646592, 0.069278, 0.069278, 1.087008, 11.203629, 0.069278, 0.323119, 0.324742, 0.001082, 15749.57, 15719.62, 15717.89, 37.70
75.3, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 0.172530, 0.068311, 0.069278, 0.069278, 0.172453, 0.069278, 0.108247, 0.108247, 0.001082, 15771.71, 15741.63, 15736.77, 37.82
75.4, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 0.221824, 0.069278, 0.069278, 0.069278, 0.221960, 0.069278, 0.324742, 0.258018, 0.001082, 15792.96, 15762.05, 15756.29, 39.68
75.5, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 0.169865, 0.069278, 0.069278, 0.069278, 0.204634, 0.069278, 0.108247, 0.108247, 0.001082, 15814.53, 15781.57, 15774.59, 38.91
75.6, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.063211, 0.118763, 1.992743, 0.069278, 0.069278, 12.589474, 1.834354, 0.324742, 0.324742, 0.001082, 15834.24, 15801.47, 15800.38, 34.37
75.7, 0.30, 0.28, 0.41, 0.30, 0.069278, 0.069278, 15.148079, 0.069278, 0.069278, 0.260837, 0.119724, 0.069278, 0.108247, 0.108247, 0.001082, 15856.38, 15823.68, 15817.47, 41.28
75.8, 0.31, 0.28, 0.41, 0.30, 0.069278, 0.066142, 0.169567, 1.886593, 0.069278, 0.069278, 13.550523, 0.069278, 0.324742, 0.324742, 0.001082, 15878.46, 15845.50, 15839.62, 34.75
75.9, 0.31, 0.29, 0.41, 0.30, 0.069278, 2.135978, 0.118763, 2.351985, 0.069278, 0.069278, 0.171864, 0.069278, 0.320277, 0.324742, 0.001082, 15898.30, 15864.06, 15865.34, 34.43
76.0, 0.31, 0.29, 0.41, 0.30, 0.069278, 0.069278, 0.170582, 0.069278, 0.069278, 0.069278, 0.221158, 0.069278, 0.324742, 0.324742, 0.001082, 15922.94, 15884.80, 15883.65, 39.23
76.1, 0.31, 0.29, 0.41, 0.30, 0.069278, 0.069278, 12.625876, 0.069278, 0.069278, 0.069278, 0.137907, 0.069278, 0.324742, 0.324742, 0.001082, 15944.32, 15905.54, 15905.41, 34.88
76.2, 0.31, 0.29, 0.40, 0.30, 0.069278, 0.069278, 0.170887, 2.492006, 0.069278, 0.245316, 0.118763, 2.813351, 0.108247, 0.108247, 0.001082, 15966.66, 15928.70, 15926.98, 38.02
76.3, 0.31, 0.29, 0.40, 0.30, 0.690508, 0.069278, 0.171889, 0.069278, 0.069278, 0.069278, 13.961735, 0.064420, 0.324742, 0.324742, 0.001082, 15987.07, 15949.63, 15946.30, 45.89
76.4, 0.30, 0.29, 0.41, 0.30, 0.069278, 0.069278, 0.119423, 1.719028, 0.069278, 0.069278, 0.362302, 0.369675, 0.283051, 0.216495, 0.001082, 16011.46, 15967.30, 15969.86, 39.68
76.5, 0.30, 0.29, 0.41, 0.30, 0.069278, 1.663014, 12.450349, 0.863130, 0.069278, 0.069278, 0.169274, 0.069278, 0.108247, 0.105044, 0.001082, 16034.18, 15990.02, 15990.40, 37.38
