Time, Server1 (%), Server2 (%), Server3 (%), Server4 (%), Server1_LB (MB/s), Server2_LB (MB/s), Server3_LB (MB/s), Server4_LB (MB/s), PCIeChannel1 (MB/s), PCIeChannel2 (MB/s), PCIeChannel3 (MB/s), PCIeChannel4 (MB/s), JBOD1 rate (MB/s),  JBOD2 rate (MB/s), SSD rate (MB/s), JBOD1 (MB), JBOD2 (MB), SSD (MB), Cache (MB)
26.8, 0.32, 0.33, 0.00, 0.00, 1.158801, 0.037278, 0.077556, 0.037278, 0.037278, 0.037278, 1.868209, 0.037278, 0.076247, 0.076247, 0.000000, 4683.14, 4688.32, 4678.72, 10.18
26.9, 0.32, 0.33, 0.00, 0.00, 0.037278, 2.065338, 0.037278, 0.037278, 0.037278, 0.037278, 5.469550, 0.037278, 0.076247, 0.076247, 0.000000, 4698.94, 4703.68, 4694.34, 6.21
27.0, 0.32, 0.33, 0.00, 0.00, 0.037278, 0.037278, 3.083870, 0.035584, 0.037278, 0.037278, 0.037278, 0.037278, 0.184495, 0.184495, 0.000000, 4712.00, 4719.87, 4707.58, 6.72
27.1, 0.32, 0.33, 0.00, 0.00, 1.317451, 0.985093, 0.035394, 0.037278, 2.749003, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 4728.00, 4736.58, 4725.95, 9.47
27.2, 0.32, 0.33, 0.00, 0.00, 0.089220, 3.146014, 0.037278, 0.037278, 0.037278, 2.664253, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 4748.54, 4755.65, 4743.68, 11.52
27.3, 0.32, 0.34, 0.00, 0.00, 1.335496, 0.037278, 0.037278, 0.037278, 2.146031, 0.037278, 4.350939, 0.037278, 0.184495, 0.162604, 0.000000, 4767.81, 4775.81, 4761.28, 8.70
27.4, 0.32, 0.34, 0.00, 0.00, 0.037278, 0.035027, 0.037278, 0.037278, 0.037278, 0.037278, 5.231324, 0.037278, 0.076247, 0.076247, 0.000000, 4783.36, 4792.13, 4775.62, 16.90
27.5, 0.32, 0.34, 0.00, 0.00, 2.599547, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 4798.02, 4807.55, 4793.79, 12.35
27.6, 0.32, 0.34, 0.00, 0.00, 0.037278, 0.037278, 4.952292, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 4817.15, 4825.79, 4810.82, 12.67
27.7, 0.32, 0.34, 0.00, 0.00, 0.037278, 0.037278, 0.480671, 0.037278, 2.138925, 1.554457, 5.015068, 0.037278, 0.076247, 0.076247, 0.000000, 4836.74, 4844.03, 4828.99, 11.78
27.8, 0.32, 0.34, 0.00, 0.00, 2.001082, 1.094314, 0.037278, 0.037278, 0.035859, 0.037278, 1.828891, 0.037278, 0.292742, 0.292742, 0.000000, 4852.35, 4859.84, 4848.83, 10.18
27.9, 0.32, 0.34, 0.00, 0.00, 2.094136, 2.832754, 0.037278, 0.037278, 1.356139, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 4867.20, 4874.69, 4864.45, 9.28
28.0, 0.33, 0.34, 0.00, 0.00, 0.037278, 0.037278, 2.088692, 0.035113, 0.037278, 0.037278, 2.293720, 0.037278, 0.076247, 0.076247, 0.000000, 4885.70, 4891.39, 4881.28, 12.74
28.1, 0.33, 0.34, 0.00, 0.00, 1.962497, 0.037278, 1.732948, 0.037278, 0.037278, 1.667741, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 4904.90, 4908.99, 4902.98, 9.98
28.2, 0.33, 0.34, 0.00, 0.00, 0.037278, 3.097377, 0.787189, 0.037278, 0.037278, 0.054190, 0.037278, 0.037278, 0.291119, 0.292742, 0.000000, 4923.78, 4927.68, 4922.24, 14.66
28.3, 0.33, 0.34, 0.00, 0.00, 2.721372, 0.037278, 0.037278, 0.037278, 0.036923, 1.214075, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 4942.27, 4946.18, 4938.50, 12.03
28.4, 0.33, 0.34, 0.00, 0.00, 0.229671, 0.037278, 0.037278, 0.032921, 0.037278, 1.145058, 0.034417, 0.037278, 0.076247, 0.076247, 0.000000, 4957.12, 4961.73, 4952.90, 17.54
28.5, 0.33, 0.34, 0.00, 0.00, 2.061913, 0.037278, 0.037278, 0.037278, 0.035548, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 4972.16, 4976.06, 4968.32, 17.60
28.6, 0.34, 0.34, 0.00, 0.00, 0.282237, 0.037278, 0.037278, 0.037278, 0.037278, 0.066484, 0.033693, 0.037278, 0.292742, 0.292742, 0.000000, 4985.79, 4991.94, 4983.87, 17.66
28.7, 0.34, 0.35, 0.00, 0.00, 0.508485, 0.037278, 2.782623, 0.037278, 0.037278, 0.589130, 0.036906, 0.037278, 0.291119, 0.238619, 0.000000, 5003.97, 5008.13, 5003.01, 9.54
28.8, 0.34, 0.34, 0.00, 0.00, 0.037278, 0.037278, 0.543776, 0.037278, 0.037278, 0.454423, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 5023.36, 5025.98, 5022.59, 9.60
28.9, 0.34, 0.35, 0.00, 0.00, 0.037278, 0.037278, 0.489764, 0.037278, 0.037278, 0.160144, 0.037278, 0.037278, 0.184495, 0.259327, 0.000000, 5043.26, 5045.18, 5040.51, 9.54
29.0, 0.34, 0.35, 0.00, 0.00, 0.037278, 0.037278, 0.198525, 0.037278, 0.037278, 0.228232, 3.877144, 0.035370, 0.291119, 0.292742, 0.000000, 5061.70, 5064.64, 5060.35, 9.09
29.1, 0.34, 0.35, 0.00, 0.00, 0.410019, 3.059567, 0.037278, 0.034010, 0.037278, 0.037278, 3.513961, 0.037278, 0.292742, 0.292742, 0.000000, 5080.83, 5083.90, 5079.04, 15.30
29.2, 0.35, 0.35, 0.00, 0.00, 0.464997, 2.460397, 0.037278, 0.037278, 2.248255, 1.038648, 5.920361, 0.037278, 0.292742, 0.292742, 0.000000, 5098.37, 5105.47, 5097.28, 15.94
29.3, 0.35, 0.35, 0.00, 0.00, 0.037278, 0.037278, 4.409933, 0.037278, 0.037278, 0.037278, 1.045513, 0.036388, 0.292742, 0.292742, 0.000000, 5118.02, 5124.03, 5115.14, 12.35
29.4, 0.35, 0.35, 0.00, 0.00, 3.097889, 0.443232, 0.037278, 0.037278, 0.037278, 0.037278, 3.117322, 0.037278, 0.292742, 0.292742, 0.000000, 5137.54, 5143.55, 5134.14, 12.35
29.5, 0.35, 0.35, 0.00, 0.00, 0.037278, 2.940548, 0.037278, 0.037278, 0.037278, 1.173131, 0.037278, 0.037278, 0.292742, 0.269866, 0.000000, 5156.93, 5162.62, 5153.92, 12.42
29.6, 0.35, 0.35, 0.00, 0.00, 0.037278, 0.035034, 0.037278, 0.037278, 0.035905, 0.975521, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 5175.68, 5182.21, 5173.82, 12.74
29.7, 0.35, 0.35, 0.00, 0.00, 3.402278, 0.037278, 2.287352, 0.036196, 0.037278, 1.156521, 0.037278, 0.037278, 0.291420, 0.292742, 0.000000, 5194.62, 5201.34, 5194.18, 7.36
29.8, 0.36, 0.35, 0.00, 0.00, 0.420660, 0.037278, 0.795298, 0.037278, 0.037278, 1.871620, 4.061760, 0.032653, 0.292742, 0.292742, 0.000000, 5211.65, 5220.93, 5213.89, 10.18
29.9, 0.36, 0.35, 0.00, 0.00, 2.147197, 3.043745, 0.037278, 0.033595, 0.037278, 0.037278, 3.489028, 0.037278, 0.076247, 0.076247, 0.000000, 5230.66, 5241.34, 5230.98, 12.67
30.0, 0.36, 0.35, 0.00, 0.00, 0.647736, 3.015951, 0.037278, 0.037278, 0.037278, 0.037278, 2.260128, 0.035113, 0.076247, 0.076247, 0.000000, 5250.50, 5262.08, 5249.60, 12.74
30.1, 0.36, 0.35, 0.00, 0.00, 0.037278, 2.382137, 2.849808, 0.037278, 0.037278, 0.037278, 2.276933, 0.035113, 0.076247, 0.076247, 0.000000, 5268.61, 5281.66, 5268.35, 9.79
30.2, 0.37, 0.35, 0.00, 0.00, 0.037278, 0.037278, 1.563138, 0.037278, 0.037278, 0.037278, 2.522091, 0.037278, 0.076247, 0.076247, 0.000000, 5287.30, 5297.98, 5283.97, 12.86
30.3, 0.36, 0.35, 0.00, 0.00, 0.037278, 0.431884, 1.320229, 0.037278, 3.174211, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 5302.85, 5313.73, 5299.33, 7.87
30.4, 0.37, 0.35, 0.00, 0.00, 0.032923, 0.997974, 1.185300, 0.037278, 2.315325, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 5318.72, 5327.68, 5313.34, 11.65
30.5, 0.37, 0.35, 0.00, 0.00, 0.037278, 1.556704, 0.767149, 0.037278, 2.803622, 0.035256, 0.037278, 0.037278, 0.184288, 0.292742, 0.000000, 5335.68, 5344.06, 5329.86, 9.66
30.6, 0.37, 0.35, 0.00, 0.00, 0.037278, 2.086840, 0.717449, 0.037278, 2.943087, 0.037278, 0.113002, 0.037278, 0.292742, 0.292742, 0.000000, 5353.73, 5362.11, 5347.84, 15.74
30.7, 0.37, 0.36, 0.00, 0.00, 0.033504, 2.657407, 0.292145, 0.037278, 3.449778, 0.035528, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 5374.08, 5381.50, 5365.18, 12.93
30.8, 0.37, 0.36, 0.00, 0.00, 0.037278, 3.115988, 0.410505, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.269266, 0.000000, 5392.51, 5400.38, 5386.37, 14.91
30.9, 0.37, 0.36, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.741334, 0.037278, 0.292742, 0.292742, 0.000000, 5411.71, 5418.94, 5405.18, 13.12
31.0, 0.36, 0.36, 0.00, 0.00, 0.436965, 0.037278, 2.617100, 0.037278, 0.316014, 0.037278, 0.035007, 0.037278, 0.076247, 0.076247, 0.000000, 5431.81, 5437.70, 5424.83, 8.83
31.1, 0.36, 0.37, 0.00, 0.00, 1.503932, 0.037278, 3.320518, 0.037278, 0.037278, 0.037278, 0.037278, 0.032834, 0.291119, 0.292742, 0.000000, 5451.07, 5456.26, 5442.69, 13.31
31.2, 0.36, 0.37, 0.00, 0.00, 1.190541, 0.037278, 2.949761, 0.037278, 0.037278, 0.037278, 1.610913, 0.037278, 0.292742, 0.292742, 0.000000, 5471.04, 5476.22, 5461.63, 14.91
31.3, 0.36, 0.37, 0.00, 0.00, 1.353532, 0.037278, 2.837571, 0.037278, 0.142898, 0.037278, 0.037278, 0.037278, 0.182330, 0.184495, 0.000000, 5489.60, 5496.00, 5481.73, 11.07
31.4, 0.37, 0.37, 0.00, 0.00, 1.119605, 0.037278, 3.110684, 0.037278, 0.037278, 0.102357, 0.037278, 0.037278, 0.076247, 0.148159, 0.000000, 5510.02, 5515.65, 5498.75, 14.78
31.5, 0.37, 0.37, 0.00, 0.00, 1.122889, 0.037278, 3.405217, 0.037278, 0.034120, 0.037278, 1.427436, 0.037278, 0.076247, 0.076247, 0.000000, 5529.22, 5535.04, 5516.54, 13.44
31.6, 0.37, 0.37, 0.00, 0.00, 1.194885, 0.037278, 0.037278, 0.037278, 1.019940, 0.037278, 0.177797, 0.037278, 0.218873, 0.292742, 0.000000, 5550.27, 5554.18, 5537.28, 7.81
31.7, 0.37, 0.37, 0.00, 0.00, 0.037278, 1.180664, 0.174264, 0.037278, 0.037278, 1.259028, 0.037278, 0.037278, 0.205467, 0.292742, 0.000000, 5568.83, 5572.10, 5556.54, 13.82
31.8, 0.37, 0.37, 0.00, 0.00, 0.037278, 0.037278, 5.136599, 0.032416, 0.037278, 0.037278, 2.745120, 0.037278, 0.262885, 0.184495, 0.000000, 5588.61, 5589.82, 5575.30, 13.50
31.9, 0.37, 0.38, 0.00, 0.00, 0.037278, 0.037278, 1.043987, 0.037278, 3.061582, 0.037278, 4.609157, 0.036423, 0.184495, 0.108915, 0.000000, 5610.24, 5609.15, 5595.46, 8.58
32.0, 0.38, 0.37, 0.00, 0.00, 0.037278, 3.362496, 0.037278, 0.037278, 0.037278, 2.264208, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 5630.27, 5628.16, 5613.50, 14.21
32.1, 0.38, 0.38, 0.00, 0.00, 0.757923, 0.037278, 0.037278, 0.037278, 1.682951, 0.037278, 5.632558, 0.037278, 0.292742, 0.292742, 0.000000, 5649.92, 5646.34, 5632.70, 13.63
32.2, 0.38, 0.38, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 2.336599, 0.034236, 0.292742, 0.292742, 0.000000, 5670.27, 5664.90, 5653.12, 11.07
32.3, 0.38, 0.38, 0.00, 0.00, 2.126190, 0.035362, 0.037278, 0.037278, 0.037278, 0.037278, 4.195553, 0.037278, 0.076247, 0.076247, 0.000000, 5690.50, 5683.52, 5671.74, 10.56
32.4, 0.38, 0.38, 0.00, 0.00, 0.037278, 3.230784, 0.037278, 0.037278, 0.037278, 0.037278, 6.466396, 0.037278, 0.292742, 0.292742, 0.000000, 5709.63, 5704.38, 5690.11, 8.70
32.5, 0.38, 0.38, 0.00, 0.00, 0.037278, 0.037278, 3.722836, 0.037278, 1.522123, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 5728.96, 5724.16, 5707.58, 15.17
32.6, 0.38, 0.38, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 3.643397, 0.037278, 0.292742, 0.292742, 0.000000, 5748.35, 5744.77, 5725.95, 13.89
32.7, 0.38, 0.39, 0.00, 0.00, 0.037278, 0.037278, 5.112817, 0.037278, 0.037278, 0.037278, 5.629808, 0.037278, 0.076247, 0.076247, 0.000000, 5764.61, 5766.14, 5745.34, 14.21
32.8, 0.38, 0.39, 0.00, 0.00, 0.037278, 0.037278, 5.636844, 0.037278, 2.869789, 0.037278, 0.037278, 0.034287, 0.292742, 0.292742, 0.000000, 5782.72, 5785.47, 5765.63, 14.02
32.9, 0.38, 0.39, 0.00, 0.00, 0.037278, 3.212648, 0.037278, 0.037278, 0.037278, 0.790834, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 5799.62, 5804.16, 5786.88, 14.78
33.0, 0.39, 0.39, 0.00, 0.00, 2.470139, 0.037278, 2.203755, 0.032407, 0.948671, 0.037278, 0.114423, 0.037278, 0.292742, 0.292742, 0.000000, 5818.05, 5824.19, 5806.59, 8.13
33.1, 0.39, 0.39, 0.00, 0.00, 0.037278, 0.677684, 0.162463, 0.037278, 0.037278, 0.037278, 1.483464, 0.037278, 0.292742, 0.292742, 0.000000, 5834.62, 5843.07, 5823.36, 14.14
33.2, 0.39, 0.39, 0.00, 0.00, 1.339940, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 1.279617, 0.037278, 0.076247, 0.076247, 0.000000, 5850.82, 5860.61, 5841.41, 20.61
33.3, 0.39, 0.40, 0.00, 0.00, 1.272918, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 4.318949, 0.037278, 0.292742, 0.292742, 0.000000, 5868.67, 5877.82, 5858.30, 20.67
33.4, 0.39, 0.40, 0.00, 0.00, 0.037278, 3.023486, 0.034878, 0.037278, 0.179753, 0.037278, 2.510686, 0.037278, 0.076247, 0.076247, 0.000000, 5886.14, 5895.04, 5875.58, 14.53
33.5, 0.39, 0.40, 0.00, 0.00, 0.037278, 0.037278, 5.072511, 0.037278, 0.037278, 0.037278, 1.643043, 0.037278, 0.289574, 0.292742, 0.000000, 5900.16, 5910.85, 5892.74, 13.44
33.6, 0.39, 0.40, 0.00, 0.00, 0.362395, 0.266650, 0.037278, 0.037278, 0.037278, 1.292604, 5.600660, 0.037278, 0.076247, 0.076247, 0.000000, 5915.71, 5924.80, 5908.54, 20.86
33.7, 0.39, 0.41, 0.00, 0.00, 0.037278, 0.037278, 2.987102, 0.037278, 0.927014, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 5928.58, 5938.56, 5927.10, 15.49
33.8, 0.40, 0.41, 0.00, 0.00, 0.037278, 2.489336, 2.499791, 0.035655, 0.037278, 3.787593, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 5945.47, 5954.30, 5939.39, 10.50
33.9, 0.40, 0.41, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 3.278944, 0.033887, 5.689885, 0.037278, 0.076247, 0.076247, 0.000000, 5960.06, 5969.15, 5952.90, 21.06
34.0, 0.40, 0.41, 0.00, 0.00, 0.032600, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 4.811017, 0.037278, 0.291119, 0.292742, 0.000000, 5977.73, 5985.54, 5972.35, 21.12
34.1, 0.39, 0.41, 0.00, 0.00, 3.119036, 0.037278, 0.037278, 0.037278, 0.862173, 0.037278, 7.298121, 0.037278, 0.292742, 0.292742, 0.000000, 5997.06, 6006.53, 5992.06, 14.66
34.2, 0.40, 0.41, 0.00, 0.00, 0.037278, 0.037278, 3.548875, 0.033490, 0.037278, 0.037278, 0.034126, 0.037278, 0.076247, 0.076247, 0.000000, 6014.72, 6025.47, 6013.18, 17.02
34.3, 0.40, 0.41, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.387391, 6.464089, 0.037278, 0.292742, 0.292742, 0.000000, 6035.07, 6044.74, 6031.68, 12.67
34.4, 0.40, 0.41, 0.00, 0.00, 0.037278, 0.037278, 7.334410, 0.037278, 0.036566, 0.037278, 0.930506, 0.037278, 0.076247, 0.076247, 0.000000, 6053.38, 6062.02, 6049.15, 13.63
34.5, 0.40, 0.41, 0.00, 0.00, 2.951099, 0.037278, 0.114056, 0.037278, 0.037278, 0.037278, 0.034018, 0.037278, 0.292742, 0.292742, 0.000000, 6072.32, 6076.74, 6061.70, 21.44
34.6, 0.40, 0.41, 0.00, 0.00, 0.037278, 2.954611, 1.484537, 0.037278, 0.037278, 0.037278, 2.583655, 0.035655, 0.076247, 0.076247, 0.000000, 6089.92, 6095.23, 6079.36, 8.26
34.7, 0.40, 0.42, 0.00, 0.00, 1.514830, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 5.292882, 0.037278, 0.076247, 0.076247, 0.000000, 6104.06, 6109.70, 6091.71, 21.57
34.8, 0.40, 0.42, 0.00, 0.00, 3.606224, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 6117.82, 6123.84, 6110.14, 16.13
34.9, 0.40, 0.42, 0.00, 0.00, 0.037278, 0.037278, 7.435859, 0.037278, 0.037278, 0.037278, 5.047101, 0.037278, 0.076247, 0.076247, 0.000000, 6136.58, 6140.29, 6123.65, 21.70
35.0, 0.40, 0.42, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 2.036714, 0.037278, 0.032544, 0.037278, 0.292742, 0.292742, 0.000000, 6157.06, 6160.51, 6144.13, 15.10
35.1, 0.40, 0.43, 0.00, 0.00, 0.037278, 0.071572, 2.491310, 0.034572, 0.037278, 0.037278, 2.560207, 0.037278, 0.076247, 0.076247, 0.000000, 6175.74, 6177.34, 6163.39, 15.17
35.2, 0.41, 0.42, 0.00, 0.00, 1.586535, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 5.961373, 0.037278, 0.291119, 0.292742, 0.000000, 6194.43, 6196.93, 6179.84, 15.17
35.3, 0.41, 0.42, 0.00, 0.00, 3.812948, 0.035517, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6211.20, 6212.86, 6198.53, 11.65
35.4, 0.41, 0.42, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 1.972603, 1.142211, 7.175221, 0.037278, 0.292742, 0.292742, 0.000000, 6227.52, 6226.62, 6213.12, 22.02
35.5, 0.41, 0.43, 0.00, 0.00, 0.037278, 0.037278, 5.848681, 0.036364, 0.037278, 0.739102, 5.311671, 0.037278, 0.292742, 0.292742, 0.000000, 6240.83, 6241.73, 6229.76, 18.50
35.6, 0.41, 0.43, 0.00, 0.00, 0.037278, 0.036410, 5.672419, 0.037278, 3.730843, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6256.58, 6257.47, 6244.42, 13.89
35.7, 0.41, 0.43, 0.00, 0.00, 3.125592, 0.037278, 0.463976, 0.037278, 0.037278, 0.037278, 3.410456, 0.037278, 0.076247, 0.076247, 0.000000, 6273.73, 6274.50, 6259.65, 19.90
35.8, 0.41, 0.43, 0.00, 0.00, 0.037278, 0.037278, 0.150512, 0.037278, 0.037278, 2.064992, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6295.10, 6294.72, 6276.93, 16.58
35.9, 0.41, 0.43, 0.00, 0.00, 0.037278, 0.037278, 0.226678, 0.037278, 0.037278, 0.611352, 0.037278, 0.037278, 0.114532, 0.076247, 0.000000, 6313.98, 6313.86, 6295.81, 15.55
36.0, 0.41, 0.43, 0.00, 0.00, 0.037278, 0.037278, 0.608036, 0.037278, 0.037278, 2.615920, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6332.29, 6332.22, 6315.20, 15.55
36.1, 0.41, 0.44, 0.00, 0.00, 0.037278, 0.037278, 4.870087, 0.037278, 0.037278, 0.037278, 2.008720, 0.037278, 0.292742, 0.292742, 0.000000, 6346.82, 6346.11, 6328.90, 22.46
36.2, 0.41, 0.44, 0.00, 0.00, 0.037278, 0.037278, 5.631986, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6360.77, 6362.18, 6347.84, 15.81
36.3, 0.41, 0.44, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 1.837368, 1.536085, 6.889385, 0.037278, 0.292742, 0.292742, 0.000000, 6377.54, 6379.71, 6363.33, 15.30
36.4, 0.42, 0.44, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.645659, 0.037278, 0.076247, 0.076247, 0.000000, 6398.08, 6399.04, 6384.83, 10.82
36.5, 0.42, 0.44, 0.00, 0.00, 0.037278, 0.037278, 3.316700, 0.037278, 0.033945, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 6416.51, 6418.05, 6403.84, 11.46
36.6, 0.42, 0.44, 0.00, 0.00, 0.037278, 0.037278, 1.344989, 0.037278, 0.037278, 1.353568, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6432.26, 6434.24, 6417.92, 22.78
36.7, 0.42, 0.44, 0.00, 0.00, 0.037278, 0.037278, 1.278559, 0.037278, 0.037278, 3.276753, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6446.27, 6449.22, 6432.00, 22.85
36.8, 0.43, 0.44, 0.00, 0.00, 0.037278, 0.037278, 5.689773, 0.037278, 0.037278, 0.037278, 2.283874, 0.037278, 0.292742, 0.292742, 0.000000, 6461.89, 6464.13, 6451.39, 15.87
36.9, 0.43, 0.44, 0.00, 0.00, 0.037278, 0.037278, 6.080258, 0.037278, 0.037278, 3.702370, 0.037278, 0.032312, 0.292742, 0.292742, 0.000000, 6479.10, 6482.56, 6465.98, 15.68
37.0, 0.43, 0.44, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.036079, 0.400387, 0.371031, 0.037278, 0.037278, 0.291119, 0.292742, 0.000000, 6497.22, 6502.40, 6485.57, 15.81
37.1, 0.43, 0.44, 0.00, 0.00, 0.035361, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 5.240191, 0.037278, 0.292742, 0.292742, 0.000000, 6516.54, 6521.86, 6504.19, 16.00
37.2, 0.43, 0.44, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.032951, 0.037278, 0.033535, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 6534.91, 6541.89, 6523.46, 16.26
37.3, 0.43, 0.44, 0.00, 0.00, 2.827420, 3.954956, 0.037278, 0.037278, 0.037278, 2.057122, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 6553.47, 6560.70, 6542.59, 17.79
37.4, 0.43, 0.44, 0.00, 0.00, 0.037278, 2.470085, 1.693099, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 6574.66, 6577.66, 6562.05, 18.37
37.5, 0.43, 0.45, 0.00, 0.00, 0.037278, 2.008699, 0.037278, 0.037278, 1.968722, 0.037278, 7.833448, 0.035811, 0.292742, 0.292742, 0.000000, 6592.38, 6594.82, 6580.22, 16.32
37.6, 0.43, 0.45, 0.00, 0.00, 0.037278, 0.037278, 7.612756, 0.037278, 0.037278, 0.037278, 0.848981, 0.033592, 0.292742, 0.292742, 0.000000, 6606.98, 6609.73, 6594.30, 23.42
37.7, 0.43, 0.45, 0.00, 0.00, 3.658086, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6621.57, 6624.06, 6614.14, 18.11
37.8, 0.43, 0.45, 0.00, 0.00, 0.037278, 0.115525, 0.037278, 0.037278, 0.037278, 0.035804, 3.976222, 0.037278, 0.076247, 0.076247, 0.000000, 6639.17, 6640.90, 6628.22, 13.18
37.9, 0.43, 0.45, 0.00, 0.00, 4.076081, 3.958738, 0.037278, 0.037278, 0.032804, 0.037278, 3.161127, 0.037278, 0.292742, 0.292742, 0.000000, 6657.86, 6659.01, 6645.38, 17.54
38.0, 0.43, 0.45, 0.00, 0.00, 0.034347, 3.176995, 2.600594, 0.034031, 3.207128, 0.037278, 0.107430, 0.037278, 0.076247, 0.076247, 0.000000, 6678.21, 6679.04, 6664.13, 16.77
38.1, 0.43, 0.45, 0.00, 0.00, 0.037278, 0.732421, 0.640961, 0.037278, 2.865616, 0.037278, 5.812338, 0.037278, 0.076247, 0.076247, 0.000000, 6699.07, 6698.18, 6683.01, 16.58
38.2, 0.44, 0.45, 0.00, 0.00, 0.035205, 3.934006, 0.037278, 0.037278, 1.940057, 0.037278, 6.774805, 0.034428, 0.076247, 0.076247, 0.000000, 6718.14, 6715.07, 6702.78, 12.22
38.3, 0.44, 0.46, 0.00, 0.00, 0.037278, 0.037278, 6.678106, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6733.50, 6732.99, 6716.99, 23.87
38.4, 0.44, 0.45, 0.00, 0.00, 0.400990, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6748.42, 6747.46, 6731.84, 23.94
38.5, 0.44, 0.46, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.036393, 0.037278, 0.037278, 0.037278, 0.037278, 0.184495, 0.151392, 0.000000, 6762.43, 6762.24, 6747.39, 24.00
38.6, 0.44, 0.46, 0.00, 0.00, 1.146643, 0.268428, 0.037278, 0.037278, 0.033245, 0.037278, 0.037278, 0.037278, 0.292742, 0.292742, 0.000000, 6778.18, 6776.32, 6764.86, 21.31
38.7, 0.43, 0.46, 0.00, 0.00, 0.037278, 0.435629, 0.037278, 0.037278, 0.037278, 2.798380, 5.489544, 0.037278, 0.135577, 0.076247, 0.000000, 6797.44, 6797.70, 6780.74, 16.51
38.8, 0.44, 0.46, 0.00, 0.00, 0.037278, 0.037278, 7.067951, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 0.276898, 0.184495, 0.000000, 6816.19, 6817.02, 6801.28, 17.34
38.9, 0.44, 0.46, 0.00, 0.00, 0.037278, 0.037278, 0.037278, 0.037278, 0.037278, 4.141256, 0.037278, 0.037278, 0.076247, 0.076247, 0.000000, 6834.30, 6835.01, 6817.92, 24.26
